customer_id,age,income,tenure_days,avg_spend,purchase_frequency,total_transactions,true_propensity,treatment,true_uplift,baseline_spend,outcome
7160,34,68000.0,265,17.86,1.132,10,0.4338,0,55,90.49,84.31
7161,53,87300.0,11,28.08,5.0,5,0.4731,0,95,558.08,569.65
7162,59,43800.0,610,12.65,0.639,13,0.3936,0,55,28.48,24.96
7163,48,91400.0,144,17.35,0.833,4,0.5396,1,95,47.12,141.03
7164,61,66700.0,1028,16.12,0.934,32,0.6574,1,55,52.96,110.02
7165,55,54400.0,19,15.11,3.158,2,0.2876,1,95,202.6,292.21
7166,68,56300.0,422,22.27,1.28,18,0.4113,0,55,118.92,102.76
7167,66,46200.0,472,18.83,0.636,10,0.367,0,55,58.2,49.49
7168,58,30000.0,70,17.36,3.0,7,0.1909,0,95,201.6,192.1
7169,32,74600.0,1100,21.33,0.764,28,0.7182,0,55,68.07,67.74
7170,85,112600.0,802,23.79,0.711,19,0.8175,1,35,76.04,122.21
7171,53,30600.0,407,10.71,0.885,12,0.2671,0,55,42.55,35.29
7172,54,44800.0,1073,18.88,0.727,26,0.5421,0,55,67.55,66.55
7173,49,79600.0,366,29.89,0.738,9,0.5362,0,55,91.45,93.84
7174,47,62400.0,588,14.66,0.816,16,0.4995,1,55,47.84,94.89
7175,81,87700.0,100,18.07,0.3,1,0.5033,1,95,2.85,101.7
7176,79,67700.0,38,14.48,0.789,1,0.3644,0,95,49.03,60.04
7177,63,54400.0,901,22.32,0.832,25,0.5476,0,55,79.06,83.0
7178,53,59900.0,188,18.77,1.277,8,0.3632,1,55,105.06,159.56
7179,66,30000.0,481,17.28,0.811,13,0.2825,0,55,49.7,41.29
7180,56,41200.0,53,13.64,1.132,2,0.2333,0,95,61.49,60.31
7181,52,84300.0,162,25.74,0.926,5,0.5016,1,95,82.62,170.09
7182,61,91200.0,489,22.24,0.92,15,0.6418,0,55,68.94,63.07
7183,48,93100.0,321,16.24,0.374,4,0.6037,0,55,28.4,27.18
7184,59,75100.0,57,25.88,0.526,1,0.4133,0,95,64.58,62.5
7185,58,30000.0,276,14.32,0.761,7,0.2337,0,55,54.0,64.33
7186,65,53700.0,476,16.5,0.756,12,0.4121,1,55,53.4,102.52
7187,44,90600.0,297,25.0,0.101,1,0.5817,0,55,26.47,30.35
7188,67,101500.0,209,18.0,0.144,1,0.6197,1,35,7.23,37.58
7189,40,90600.0,906,25.74,0.762,23,0.748,0,55,85.64,76.53
7190,45,58000.0,3,15.72,5.0,3,0.3019,0,95,303.86,309.92
7191,46,35800.0,540,14.59,0.667,12,0.3282,0,55,13.78,17.97
7192,37,60500.0,119,24.77,0.252,1,0.3469,0,95,21.12,15.12
7193,72,68700.0,225,23.52,0.933,7,0.4258,1,55,86.81,110.56
7194,39,94700.0,1100,23.32,0.736,27,0.8069,1,55,70.53,136.74
7195,43,67400.0,43,19.6,2.791,4,0.3642,0,95,217.33,225.1
7196,76,69600.0,1100,7.64,0.736,27,0.6927,1,55,25.38,91.93
7197,45,64500.0,183,15.57,0.164,1,0.3883,0,55,24.14,36.21
7198,52,72800.0,43,21.76,3.488,5,0.3954,0,95,309.5,309.65
7199,38,74800.0,85,17.4,2.118,6,0.4199,0,95,141.29,137.12
7200,69,52600.0,226,11.26,0.398,3,0.3332,0,55,0.0,0.0
7201,69,45600.0,2,19.24,5.0,1,0.2415,1,95,376.2,472.55
7202,68,96400.0,506,30.99,0.711,12,0.6753,1,55,98.88,149.39
7203,64,32300.0,354,11.24,0.932,11,0.2624,0,55,37.87,30.05
7204,56,99600.0,146,29.32,0.205,1,0.5898,1,95,29.47,110.88
7205,46,30000.0,18,18.12,5.0,3,0.1811,0,95,367.52,357.22
7206,41,49900.0,309,12.6,1.068,11,0.3415,0,55,53.38,39.92
7207,77,89800.0,81,19.83,0.37,1,0.5103,0,95,28.65,38.58
7208,68,67600.0,651,29.16,0.737,16,0.5509,0,55,80.65,91.81
7209,43,35000.0,652,9.66,0.92,20,0.3552,0,55,53.37,45.94
7210,56,74200.0,921,18.08,0.651,20,0.6688,0,55,39.43,51.68
7211,50,65400.0,12,29.64,2.5,1,0.3441,1,95,305.37,401.39
7212,36,56700.0,293,15.66,0.922,9,0.3753,1,55,64.4,134.08
7213,58,52500.0,796,24.64,0.716,19,0.5034,0,55,75.49,81.45
7214,48,62900.0,668,14.32,0.539,12,0.5275,1,55,29.91,91.24
7215,39,49600.0,206,18.13,0.583,4,0.3117,0,55,30.44,32.89
7216,30,111100.0,42,32.09,4.286,6,0.6263,1,75,540.97,608.75
7217,28,54600.0,151,15.85,1.987,10,0.3235,1,95,119.78,201.57
7218,49,56000.0,411,18.9,0.584,8,0.4062,1,55,47.11,104.16
7219,54,53400.0,516,21.73,0.581,10,0.4224,0,55,57.63,56.67
7220,40,99300.0,194,20.39,0.464,3,0.6024,1,55,40.36,121.35
7221,66,32800.0,404,26.12,1.188,16,0.277,0,55,126.2,133.68
7222,54,72300.0,947,26.03,0.824,26,0.6656,0,55,94.13,85.69
7223,65,62000.0,114,17.51,1.842,7,0.3539,1,95,112.29,206.45
7224,52,34500.0,45,14.0,2.667,4,0.2035,1,95,131.7,223.01
7225,42,45200.0,377,26.34,0.398,5,0.3345,0,55,29.55,29.16
7226,57,72100.0,74,19.04,0.405,1,0.4006,1,95,38.25,120.13
7227,34,42600.0,100,14.03,0.3,1,0.2504,0,95,0.76,9.84
7228,64,72300.0,122,26.58,0.246,1,0.4162,1,95,26.08,117.12
7229,39,98100.0,414,17.71,0.58,8,0.6592,1,55,33.8,95.35
7230,71,71800.0,203,20.38,0.443,3,0.4378,0,55,37.35,31.32
7231,49,33300.0,1100,15.42,0.791,29,0.4799,0,55,47.66,43.68
7232,73,50800.0,55,14.1,1.091,2,0.2787,0,95,63.54,69.47
7233,36,55200.0,305,10.45,1.082,11,0.3702,1,55,42.03,76.32
7234,43,55200.0,266,18.63,0.789,7,0.359,0,55,64.46,74.33
7235,61,69400.0,443,23.85,0.609,9,0.4974,0,55,69.81,84.5
7236,75,75600.0,154,17.94,0.779,4,0.4459,1,95,66.02,175.52
7237,83,106900.0,492,20.14,0.488,8,0.7258,1,35,36.41,64.4
7238,56,65100.0,37,26.05,0.811,1,0.3495,0,95,77.59,80.6
7239,86,47000.0,74,19.69,1.622,4,0.2649,0,95,129.31,124.85
7240,50,88200.0,460,21.42,0.978,15,0.6162,1,55,99.6,139.74
7241,74,95300.0,188,28.9,0.798,5,0.5768,0,55,91.82,92.71
7242,39,66700.0,183,21.21,0.492,3,0.4012,1,55,48.45,88.88
7243,62,61200.0,48,28.13,0.625,1,0.331,1,95,76.6,177.59
7244,18,70700.0,311,23.93,1.061,11,0.4644,1,55,107.74,170.92
7245,36,56800.0,76,11.57,1.184,3,0.315,0,95,64.98,77.89
7246,63,30000.0,368,11.21,0.815,10,0.2548,0,55,26.01,31.13
7247,33,72400.0,267,17.81,0.787,7,0.4612,1,55,48.36,99.22
7248,62,85100.0,69,24.31,0.435,1,0.4776,1,95,42.68,135.79
7249,70,98300.0,530,23.23,0.566,10,0.6919,1,55,62.44,118.66
7250,46,47900.0,85,11.55,1.059,3,0.2719,0,95,58.75,73.38
7251,39,66500.0,153,22.92,0.392,2,0.3911,0,95,35.57,50.3
7252,47,68600.0,781,25.29,0.691,18,0.5965,1,55,77.89,132.05
7253,39,63600.0,368,19.03,1.141,14,0.4387,1,55,83.48,148.31
7254,53,67000.0,454,21.1,0.727,11,0.4861,0,55,54.75,49.59
7255,57,66200.0,206,15.09,0.146,1,0.4052,1,55,0.0,59.36
7256,50,68400.0,1100,17.65,0.709,26,0.6863,1,55,48.96,100.46
7257,83,86200.0,994,20.52,0.664,22,0.7482,1,55,51.73,109.17
7258,43,88200.0,217,26.02,0.691,5,0.5426,0,55,79.95,71.73
7259,79,53900.0,96,19.37,0.312,1,0.305,0,95,28.68,14.47
7260,37,57800.0,131,17.02,1.145,5,0.3354,1,95,78.39,160.92
7261,56,56300.0,283,16.6,0.636,6,0.3701,0,55,42.7,48.53
7262,75,57100.0,192,8.73,0.469,3,0.3486,1,55,13.02,56.88
7263,74,34900.0,57,23.26,1.053,2,0.2076,0,95,83.74,80.33
7264,48,64100.0,361,9.19,0.748,9,0.4396,0,55,18.04,26.94
7265,64,76900.0,213,23.64,0.704,5,0.472,0,55,72.86,84.07
7266,62,63100.0,877,19.65,0.718,21,0.5927,1,55,55.33,100.53
7267,46,63000.0,173,18.12,0.694,4,0.3767,0,95,39.81,15.8
7268,65,75800.0,378,21.33,0.794,10,0.5166,1,55,78.68,125.64
7269,87,101000.0,463,21.84,0.778,12,0.6883,0,35,81.55,83.56
7270,63,57800.0,692,21.93,0.91,21,0.5036,1,55,89.46,151.17
7271,65,42400.0,816,9.79,0.699,19,0.4477,0,55,30.76,18.97
7272,66,65300.0,83,21.43,1.084,3,0.3637,0,95,95.21,77.54
7273,30,99600.0,960,21.55,0.969,31,0.7984,0,55,83.33,74.25
7274,63,42200.0,416,14.2,0.721,10,0.3289,0,55,42.26,37.07
7275,38,75300.0,268,19.3,0.784,7,0.4793,1,55,65.55,141.43
7276,45,87300.0,400,22.27,0.45,6,0.5931,1,55,45.75,101.84
7277,90,30000.0,63,17.01,0.476,1,0.1896,0,95,36.02,42.51
7278,51,72800.0,235,20.74,0.766,6,0.4538,0,55,37.33,48.33
7279,42,75100.0,260,25.93,0.923,8,0.4756,1,55,104.94,155.45
7280,75,63400.0,37,24.73,2.432,3,0.34,0,95,242.17,243.17
7281,39,48200.0,281,18.77,0.854,8,0.3244,0,55,53.26,55.79
7282,47,51000.0,165,21.06,1.273,7,0.3081,0,95,108.82,114.88
7283,76,62300.0,43,29.47,0.698,1,0.3356,0,95,84.7,83.41
7284,56,58900.0,42,11.77,2.143,3,0.317,1,95,88.33,193.77
7285,28,49300.0,87,22.78,0.69,2,0.2793,0,95,57.73,68.77
7286,64,59600.0,18,26.66,1.667,1,0.3142,1,95,168.92,261.09
7287,48,88600.0,266,25.46,0.677,6,0.5602,0,55,61.16,68.75
7288,81,44700.0,34,26.23,0.882,1,0.2447,0,95,97.1,100.99
7289,45,30000.0,59,23.37,0.508,1,0.1888,1,95,42.51,164.13
7290,73,93900.0,75,22.4,1.2,3,0.5336,0,95,108.27,117.23
7291,85,67000.0,731,18.75,0.821,20,0.5718,0,55,67.48,71.34
7292,41,54000.0,846,20.75,0.745,21,0.5281,1,55,58.36,107.67
7293,52,62100.0,218,16.19,0.688,5,0.3846,1,55,50.78,95.43
7294,62,70800.0,321,34.18,0.561,6,0.4681,0,55,87.54,92.82
7295,40,51000.0,549,21.59,0.82,15,0.418,1,55,77.58,115.5
7296,60,76600.0,960,21.72,0.75,24,0.6922,1,55,69.96,141.2
7297,51,44000.0,251,9.55,0.598,5,0.2944,1,55,29.68,64.09
7298,51,57900.0,155,19.94,1.161,6,0.3426,1,95,95.76,180.47
7299,56,30000.0,167,8.57,1.078,6,0.2103,1,95,43.74,148.74
7300,56,89800.0,415,27.27,0.434,6,0.6123,0,55,37.95,37.6
7301,58,61900.0,670,6.77,0.761,17,0.5219,0,55,20.01,21.84
7302,45,77100.0,1100,28.48,0.682,25,0.7305,1,55,80.83,128.96
7303,46,73200.0,564,18.86,0.798,15,0.5582,0,55,59.6,58.33
7304,53,76100.0,275,12.96,0.109,1,0.4864,0,55,25.67,32.51
7305,54,64600.0,551,19.61,0.762,14,0.5015,0,55,58.24,49.92
7306,48,71800.0,387,20.85,0.93,12,0.4948,0,55,63.3,60.68
7307,61,46000.0,48,16.58,0.625,1,0.254,1,95,41.89,136.94
7308,24,34200.0,1100,22.03,0.655,24,0.4854,0,55,64.35,61.64
7309,43,60500.0,122,20.98,2.213,9,0.3478,0,95,178.73,186.24
7310,50,49700.0,193,21.44,1.244,8,0.3087,0,55,106.39,110.99
7311,40,91900.0,266,22.54,0.564,5,0.5801,0,55,50.26,49.22
7312,83,78500.0,508,23.91,0.709,12,0.5731,1,55,67.33,105.27
7313,55,50000.0,82,10.96,0.366,1,0.2815,0,95,11.26,23.08
7314,58,59900.0,67,20.28,1.343,3,0.3292,0,95,117.72,108.48
7315,47,66200.0,188,16.14,0.16,1,0.3998,0,55,27.67,45.43
7316,55,63600.0,750,26.14,0.84,21,0.5571,1,55,81.11,127.67
7317,34,66500.0,56,20.35,2.143,4,0.3628,0,95,163.98,166.53
7318,52,65800.0,179,23.18,0.67,4,0.3947,1,95,58.62,159.98
7319,39,32600.0,87,16.2,0.345,1,0.2044,1,95,33.61,126.65
7320,50,30000.0,327,23.53,1.101,12,0.2453,1,55,101.56,159.68
7321,18,49800.0,990,9.67,0.758,25,0.547,0,55,32.25,29.42
7322,36,73000.0,196,20.38,0.765,5,0.443,0,55,55.06,73.96
7323,80,62400.0,220,14.56,0.409,3,0.387,1,55,38.09,95.11
7324,69,93800.0,191,13.82,0.785,5,0.5687,0,55,41.03,39.87
7325,77,68400.0,144,15.13,0.625,3,0.3996,1,95,39.82,137.26
7326,79,98300.0,416,30.61,0.433,6,0.6609,0,55,46.65,57.97
7327,66,91400.0,203,23.56,1.33,9,0.5578,0,55,118.2,122.11
7328,47,85500.0,213,21.73,1.549,11,0.5249,0,55,134.61,136.44
7329,37,36100.0,858,19.28,0.874,25,0.4224,1,55,68.24,108.89
7330,74,69200.0,1100,20.96,0.818,30,0.6906,1,55,75.48,142.04
7331,56,90900.0,1100,26.7,0.9,33,0.7919,1,55,82.62,141.12
7332,90,77700.0,79,23.27,0.38,1,0.4356,1,95,27.76,118.31
7333,49,75400.0,288,24.02,0.417,4,0.4861,1,55,34.57,92.83
7334,89,42700.0,96,14.16,0.312,1,0.2499,0,95,18.63,32.54
7335,52,104700.0,146,30.94,1.027,5,0.6198,1,75,118.07,200.22
7336,78,53000.0,823,11.89,0.729,20,0.5148,1,55,33.91,108.59
7337,84,30000.0,692,14.07,0.607,14,0.3386,1,55,29.01,92.76
7338,38,54200.0,209,23.61,0.718,5,0.3373,0,55,66.72,47.43
7339,47,30000.0,176,13.73,0.682,4,0.2122,0,95,31.26,43.87
7340,37,38600.0,197,13.64,1.066,7,0.2546,0,55,50.07,32.64
7341,34,114500.0,368,38.62,0.734,9,0.7322,1,35,115.67,164.18
7342,66,59200.0,220,25.97,0.136,1,0.3685,0,55,23.03,31.88
7343,52,34400.0,43,15.87,1.395,2,0.2027,0,95,95.06,111.86
7344,56,65700.0,378,15.0,1.111,14,0.4546,0,55,75.56,79.99
7345,64,47900.0,75,7.01,0.8,2,0.2695,1,95,32.27,130.13
7346,23,76800.0,430,25.06,0.977,14,0.5388,0,55,96.65,109.04
7347,77,50700.0,178,23.93,0.506,3,0.31,1,95,63.4,146.63
7348,49,69500.0,995,22.4,0.814,27,0.6636,1,55,78.98,134.39
7349,64,42700.0,349,7.85,0.516,6,0.3134,1,55,8.6,61.3
7350,66,120000.0,868,28.8,0.726,21,0.8537,1,35,78.29,108.99
7351,78,80200.0,47,19.6,0.638,1,0.4409,0,95,51.23,45.52
7352,53,61500.0,98,20.03,1.224,4,0.3466,0,95,105.11,106.69
7353,19,51600.0,237,27.46,0.38,3,0.3308,0,55,39.91,47.09
7354,56,53600.0,557,21.99,0.539,10,0.4361,1,55,39.64,109.51
7355,58,49600.0,326,20.32,0.92,10,0.3446,0,55,81.1,78.25
7356,37,44800.0,318,16.49,0.849,9,0.3163,0,55,47.06,43.39
7357,58,100800.0,338,27.19,0.799,9,0.6529,1,35,89.33,96.12
7358,49,52200.0,510,14.21,0.941,16,0.4134,0,55,53.83,68.48
7359,32,30000.0,61,17.27,0.492,1,0.1892,1,95,23.25,104.67
7360,66,42700.0,32,15.44,1.875,2,0.2353,0,95,130.02,134.82
7361,45,82500.0,482,18.26,0.685,11,0.5892,1,55,50.17,108.09
7362,48,58300.0,63,22.82,0.476,1,0.3194,0,95,33.96,43.87
7363,47,60600.0,81,7.93,1.111,3,0.3369,0,95,35.63,26.83
7364,76,93800.0,581,21.35,1.084,21,0.6818,1,55,78.73,139.47
7365,54,48500.0,245,20.34,0.98,8,0.3163,0,55,82.62,98.91
7366,56,78500.0,661,27.9,0.817,18,0.6189,0,55,98.07,100.39
7367,48,49600.0,265,19.8,1.019,9,0.3276,1,55,102.32,148.56
7368,63,78700.0,231,18.44,0.13,1,0.4887,0,55,10.37,0.0
7369,78,61400.0,51,18.96,1.176,2,0.3329,0,95,83.92,98.81
7370,66,62100.0,41,20.77,2.927,4,0.334,1,95,244.83,335.44
7371,67,84600.0,570,30.49,0.789,15,0.6276,1,55,107.75,160.34
7372,65,82700.0,73,27.01,0.822,2,0.4642,0,95,92.82,118.1
7373,32,56900.0,164,23.17,0.183,1,0.3396,0,95,23.62,32.85
7374,40,52100.0,291,18.14,0.619,6,0.3486,0,55,51.0,62.45
7375,52,98000.0,418,19.35,0.574,8,0.6598,1,55,48.48,119.89
7376,43,75000.0,578,14.22,0.882,17,0.5734,0,55,38.95,23.35
7377,37,53200.0,75,16.47,2.4,6,0.2959,0,95,146.46,161.81
7378,23,44900.0,752,20.23,0.997,25,0.4432,0,55,68.04,84.75
7379,32,81900.0,125,19.78,0.24,1,0.4754,0,95,9.41,4.95
7380,51,66600.0,1100,22.85,0.682,25,0.6767,0,55,53.68,61.2
7381,54,61400.0,40,15.24,0.75,1,0.3299,0,95,60.6,70.27
7382,42,64800.0,53,16.52,0.566,1,0.3523,0,95,31.75,24.67
7383,56,72300.0,105,27.89,0.286,1,0.4111,0,95,32.71,41.85
7384,48,62400.0,64,23.19,0.469,1,0.342,1,95,41.55,130.2
7385,74,94100.0,35,22.58,2.571,3,0.5224,1,95,233.76,354.68
7386,52,90800.0,1100,19.47,0.682,25,0.7915,0,55,53.67,55.29
7387,67,78600.0,104,26.53,1.731,6,0.4487,0,95,173.65,179.32
7388,58,94500.0,26,28.56,5.0,5,0.522,1,95,575.98,654.71
7389,31,60400.0,63,22.26,0.952,2,0.3308,0,95,79.33,83.29
7390,53,79100.0,748,20.98,0.882,22,0.6475,1,55,68.31,135.51
7391,34,81900.0,9,16.81,3.333,1,0.4396,1,95,221.66,307.71
7392,53,86000.0,909,22.83,0.693,21,0.7268,1,55,69.76,119.53
7393,42,81600.0,89,29.28,1.011,3,0.4624,1,95,113.41,201.3
7394,61,79500.0,149,17.38,0.805,4,0.4681,1,95,56.7,140.16
7395,32,101500.0,1100,25.46,0.873,32,0.8317,1,35,92.13,114.18
7396,55,53700.0,421,26.23,0.57,8,0.3956,0,55,61.86,72.15
7397,65,63700.0,773,18.03,0.699,18,0.5647,0,55,52.03,39.37
7398,70,63500.0,225,18.89,0.667,5,0.3949,1,55,39.17,76.33
7399,42,54700.0,7,11.45,4.286,1,0.2861,0,95,197.31,191.99
7400,55,30000.0,150,17.62,0.2,1,0.2068,1,95,6.78,102.28
7401,58,94500.0,128,20.47,0.469,2,0.5536,0,95,24.32,30.13
7402,81,48700.0,302,9.53,0.695,7,0.3329,1,55,22.79,68.92
7403,30,63600.0,216,14.77,1.389,10,0.3928,1,55,77.91,127.03
7404,40,32100.0,426,15.86,0.563,8,0.2791,0,55,59.4,64.81
7405,90,85000.0,123,14.85,1.463,6,0.4938,0,95,94.71,103.76
7406,50,47500.0,250,10.2,1.2,10,0.3123,1,55,55.23,122.67
7407,23,34700.0,423,18.0,0.638,9,0.2914,1,55,42.67,102.47
7408,45,67100.0,211,19.7,0.853,6,0.412,0,55,65.73,49.16
7409,18,42900.0,177,11.87,1.017,6,0.2703,0,95,68.86,60.11
7410,59,53700.0,592,16.45,0.811,16,0.4474,0,55,48.28,60.82
7411,69,71400.0,392,29.4,0.765,10,0.4939,0,55,92.0,109.71
7412,40,78800.0,528,28.23,0.625,11,0.581,1,55,85.31,139.43
7413,47,46200.0,426,16.39,0.915,13,0.3538,0,55,54.2,52.44
7414,71,47400.0,39,21.19,0.769,1,0.2584,0,95,66.38,56.37
7415,25,59500.0,201,19.53,0.746,5,0.3647,0,55,58.13,72.34
7416,33,71900.0,231,11.91,0.779,6,0.447,1,55,30.0,74.42
7417,51,94900.0,303,14.47,0.99,10,0.6089,1,55,63.5,138.12
7418,42,39900.0,905,11.44,0.928,28,0.4599,1,55,33.54,87.73
7419,50,57300.0,190,10.72,0.474,3,0.3491,0,55,26.53,17.93
7420,34,85500.0,211,24.18,0.711,5,0.5243,0,55,72.2,54.37
7421,59,107200.0,120,23.33,0.25,1,0.6266,0,75,30.51,27.81
7422,52,43500.0,808,18.65,0.928,25,0.4519,0,55,67.68,66.41
7423,64,51300.0,972,19.9,0.741,24,0.5506,0,55,62.1,58.91
7424,58,73600.0,608,24.49,0.691,14,0.5741,1,55,75.9,130.95
7425,59,53700.0,216,13.4,0.833,6,0.3365,0,55,33.38,47.23
7426,30,44100.0,560,19.19,0.75,14,0.3806,0,55,47.9,54.09
7427,63,71700.0,176,15.98,0.341,2,0.429,0,95,26.45,28.4
7428,49,96300.0,682,28.0,0.924,21,0.7209,1,55,110.07,176.49
7429,52,36900.0,550,21.65,0.873,16,0.337,1,55,76.69,122.52
7430,73,100100.0,733,28.63,0.859,21,0.7514,1,35,105.73,147.87
7431,43,50500.0,83,16.69,0.361,1,0.2843,1,95,21.2,123.15
7432,78,76900.0,173,24.37,0.347,2,0.4596,0,95,43.96,58.96
7433,80,103400.0,504,17.84,0.714,12,0.7114,1,35,50.37,71.66
7434,68,74400.0,826,12.37,0.835,23,0.6433,1,55,35.09,81.42
7435,38,55400.0,991,20.64,0.787,26,0.5812,0,55,76.37,68.27
7436,18,72700.0,302,27.44,0.497,5,0.4739,1,55,61.17,120.95
7437,73,65000.0,170,13.59,1.059,6,0.3874,1,95,53.96,151.2
7438,57,76300.0,183,21.52,0.328,2,0.4591,0,55,24.79,30.47
7439,42,58100.0,638,20.91,0.658,14,0.4886,1,55,59.84,93.77
7440,75,87100.0,21,19.99,1.429,1,0.475,0,95,106.26,120.98
7441,40,32700.0,47,13.21,0.638,1,0.1969,1,95,36.28,133.63
7442,48,42300.0,10,19.41,3.0,1,0.2286,0,95,231.57,237.1
7443,64,37200.0,497,16.12,1.026,17,0.3241,0,55,67.87,71.58
7444,36,60000.0,21,19.56,5.0,5,0.3172,0,95,375.03,368.75
7445,53,32500.0,55,9.96,4.364,8,0.1976,0,95,166.61,171.79
7446,74,54300.0,554,17.99,0.812,15,0.4394,0,55,60.46,61.22
7447,59,42500.0,18,14.39,3.333,2,0.2313,0,95,200.27,200.9
7448,76,100300.0,110,23.32,0.545,2,0.5831,1,75,49.79,129.72
7449,74,48000.0,108,14.49,0.556,2,0.2781,0,95,38.01,36.98
7450,55,38000.0,1100,15.56,0.818,30,0.5088,0,55,39.06,25.45
7451,18,62800.0,100,15.08,2.1,7,0.3544,1,95,123.08,216.27
7452,36,96600.0,108,24.55,1.389,5,0.5602,0,95,138.64,154.89
7453,68,65200.0,15,17.95,2.0,1,0.3438,0,95,143.1,137.57
7454,29,59000.0,483,14.19,0.807,13,0.4461,1,55,51.91,107.85
7455,49,90900.0,690,13.89,0.652,15,0.6956,0,55,34.17,42.51
7456,61,84600.0,243,27.43,0.617,5,0.5287,0,55,65.72,86.91
7457,80,78900.0,154,25.57,1.753,9,0.466,1,95,184.53,276.97
7458,45,50800.0,62,13.6,0.484,1,0.2805,1,95,22.03,104.76
7459,44,72400.0,48,24.27,5.0,8,0.3946,0,95,478.14,484.86
7460,54,36200.0,146,10.31,1.027,5,0.2321,1,95,46.07,132.95
7461,61,53100.0,955,16.43,0.691,22,0.5563,0,55,37.7,40.66
7462,52,94500.0,18,21.52,1.667,1,0.5196,1,95,154.84,255.9
7463,73,95900.0,1100,23.0,0.682,25,0.8115,1,55,48.01,98.21
7464,41,71400.0,26,23.94,1.154,1,0.3822,0,95,108.12,105.4
7465,57,30000.0,1100,12.49,0.764,28,0.4597,0,55,51.18,59.37
7466,63,41200.0,23,14.48,1.304,1,0.2267,0,95,91.33,102.26
7467,48,49300.0,117,21.11,0.256,1,0.2869,0,95,20.89,21.33
7468,69,64200.0,457,19.94,0.722,11,0.4699,1,55,66.42,123.1
7469,58,39300.0,249,12.94,0.241,2,0.2705,1,55,18.68,62.44
7470,68,62400.0,179,20.56,0.168,1,0.3749,0,95,9.88,11.06
7471,58,102700.0,1100,30.37,0.655,24,0.8357,1,35,83.31,114.39
7472,61,74600.0,1100,26.47,0.9,33,0.7182,1,55,88.4,144.19
7473,44,67400.0,337,13.49,0.89,10,0.4523,1,55,35.53,104.71
7474,44,41400.0,119,9.84,1.261,5,0.2493,0,95,53.67,42.41
7475,76,34800.0,392,20.22,0.765,10,0.2839,0,55,66.38,78.13
7476,66,41400.0,90,14.77,1.333,4,0.2426,0,95,69.27,71.22
7477,38,30000.0,167,3.5,1.437,8,0.2103,0,95,18.98,18.71
7478,58,67200.0,320,16.43,0.844,9,0.4458,1,55,45.98,92.29
7479,18,65700.0,325,17.66,1.2,13,0.4383,1,55,81.08,138.87
7480,45,42700.0,243,14.84,0.741,6,0.2858,1,55,40.49,117.21
7481,71,71300.0,1053,24.52,0.798,28,0.6891,1,55,84.19,113.72
7482,53,95400.0,101,19.66,1.485,5,0.5508,1,95,112.78,188.22
7483,57,106500.0,359,30.65,0.501,6,0.6895,1,35,51.33,84.56
7484,18,73800.0,244,22.5,0.738,6,0.4626,0,55,80.15,83.42
7485,48,59900.0,190,12.55,0.158,1,0.3638,0,55,11.89,21.29
7486,61,81700.0,10,20.66,3.0,1,0.4387,0,95,255.09,259.61
7487,63,95000.0,264,26.72,0.682,6,0.5979,1,55,77.76,116.4
7488,71,30000.0,272,14.7,0.662,6,0.2328,0,55,46.45,52.62
7489,51,95300.0,1100,26.19,0.709,26,0.8092,1,55,77.77,131.04
7490,52,53000.0,407,15.01,0.885,12,0.3873,0,55,56.86,65.71
7491,32,49200.0,166,20.15,0.181,1,0.299,0,95,15.61,8.44
7492,52,56900.0,406,16.54,1.182,16,0.41,1,55,74.69,114.37
7493,34,67500.0,24,32.86,2.5,2,0.3593,0,95,335.69,331.18
7494,24,35500.0,156,8.73,0.192,1,0.2312,0,95,4.59,9.5
7495,37,55400.0,142,31.8,1.056,5,0.3253,0,95,135.27,139.09
7496,81,81200.0,315,17.42,1.048,11,0.5302,0,55,75.99,76.15
7497,50,68600.0,646,26.65,0.789,17,0.5555,0,55,87.74,81.63
7498,59,73800.0,528,25.21,0.568,10,0.5508,0,55,49.16,47.84
7499,46,56400.0,240,13.91,1.625,13,0.3583,1,55,92.02,161.84
7500,25,73600.0,385,24.04,0.935,12,0.5052,0,55,81.74,107.26
7501,71,90400.0,69,21.08,0.435,1,0.5102,0,95,38.11,42.36
7502,18,78500.0,93,23.15,0.968,3,0.4447,1,95,95.88,201.13
7503,46,72200.0,385,21.57,0.701,9,0.4966,1,55,74.88,122.61
7504,54,84500.0,54,20.93,0.556,1,0.4693,1,95,51.17,159.7
7505,59,84100.0,112,20.45,0.268,1,0.4849,0,95,28.83,25.34
7506,43,118800.0,296,29.52,0.811,8,0.7354,0,35,87.06,74.39
7507,24,84400.0,156,18.14,0.192,1,0.5004,1,95,18.24,124.76
7508,41,60300.0,105,14.71,0.571,2,0.3419,0,95,24.67,25.57
7509,42,43300.0,192,21.27,0.938,6,0.2759,0,55,89.42,103.36
7510,42,56900.0,178,20.68,0.506,3,0.3435,1,95,33.33,136.59
7511,71,61200.0,73,12.65,0.411,1,0.3379,0,95,12.98,0.04
7512,34,71500.0,38,15.71,2.368,3,0.3863,1,95,154.84,251.69
7513,60,51300.0,614,7.01,0.635,13,0.4396,0,55,31.24,22.28
7514,58,90600.0,1062,28.14,0.706,25,0.7828,1,55,87.93,155.57
7515,71,39000.0,917,19.29,0.622,19,0.4581,1,55,45.16,101.02
7516,53,30300.0,60,9.1,0.5,1,0.1902,0,95,10.29,3.7
