gender,age,person,became_member_on,income,treatment,outcome,discount_attributed_spend,tenure_days,total_transactions,avg_spend,purchase_frequency,is_missing_demographics
M,50,20f7fdd12cc34df7b9ecb67ecd6b05ea,2015-09-27,51000.0,0,128.4,0.0,1033,12.0,10.700000000000001,0.348,False
M,30,78e6f6001f3f41de934361b11b7ed158,2018-02-23,71000.0,0,26.59,0.0,153,6.0,4.431666666666667,1.176,False
M,62,6bd2abed3d9e42b6aea077de959b4198,2017-09-26,30000.0,0,17.17,0.0,303,3.0,5.723333333333334,0.297,False
F,86,0a7ac081fbc147cf827c5df27db32f00,2018-04-28,99000.0,1,86.77,67.28999999999999,89,3.0,28.923333333333332,1.011,False
M,58,da990329776f4c0ab73d0a277dde9a0a,2017-05-01,57000.0,1,88.62,0.0,451,6.0,14.770000000000001,0.399,False
M,64,5039b2f4623d41528eebe7b4bcd2d903,2017-09-24,38000.0,1,35.47,0.0,305,12.0,2.955833333333333,1.18,False
F,60,a3b25e3ffd2f4a54b6559b7e901e294e,2016-04-22,90000.0,1,189.05,119.88,825,8.0,23.63125,0.291,False
F,65,5e4f7ab0a1b84d1d90b77926280c6fa3,2017-08-05,73000.0,0,42.94,0.0,355,2.0,21.47,0.169,False
M,54,9c5a9880f60843d0b610a2087d74832e,2018-01-21,35000.0,1,12.18,7.3,186,6.0,2.03,0.968,False
F,59,9d62a43100244caa8e5c146e406fae8e,2017-09-15,36000.0,1,20.94,16.900000000000002,314,13.0,1.610769230769231,1.242,False
F,52,2b9346b366f54865ac8436867d969f7d,2016-11-11,108000.0,1,311.69,158.32999999999998,622,11.0,28.335454545454546,0.531,False
M,66,f3cd5ab3f77e491a91d854e3f04d04c3,2016-08-04,52000.0,1,194.57,153.29,721,15.0,12.971333333333332,0.624,False
M,56,49afe30951c14805820817f3488ff656,2015-10-18,113000.0,0,150.55,0.0,1012,6.0,25.09166666666667,0.178,False
F,86,74332b3675714b6ca36e9ef95e5feb8a,2016-08-28,75000.0,1,180.95,0.0,697,10.0,18.095,0.43,False
M,33,4865d53b473d4f72a8198a1ccd59c230,2018-01-25,45000.0,1,212.71,197.56,182,20.0,10.6355,3.297,False
F,91,c5aefbc176c24b2d892c19155a5df84a,2016-12-17,39000.0,1,134.95,43.05,586,13.0,10.38076923076923,0.666,False
F,43,38197aa576534853acc113f11fb86b62,2017-03-25,31000.0,1,119.06,25.2,488,19.0,6.266315789473684,1.168,False
M,40,a0293319bcdb40099d7b69090043cb18,2018-01-30,40000.0,1,18.34,6.78,177,5.0,3.668,0.847,False
M,52,1b536edccc10480a838c5098ce4ca695,2017-06-16,41000.0,1,93.99,0.0,405,11.0,8.544545454545455,0.815,False
F,58,57bb7331c81a4add94819c7c49566a17,2015-12-11,71000.0,1,119.22,67.56,958,7.0,17.03142857142857,0.219,False
F,62,0d78e1683bdb47f2919a8b4a62e6488d,2016-07-29,95000.0,1,144.68,91.97,727,6.0,24.113333333333333,0.248,False
F,61,b766eeeed5b64f778917e5872e8422ce,2016-07-04,112000.0,1,179.66,31.33,752,6.0,29.94333333333333,0.239,False
F,67,fb7eb30e7d1b4d2ebf627fe51063234e,2015-11-23,50000.0,1,88.68,42.71,976,8.0,11.085,0.246,False
M,30,41fa5270894247bd86a50a0b072449df,2017-07-29,31000.0,1,4.86,2.97,362,4.0,1.215,0.331,False
M,24,4b0f48bf4b8b4ebb90cac7156b242932,2017-11-16,35000.0,1,19.9,13.04,252,7.0,2.8428571428571425,0.833,False
F,42,cff9e1e91e924e7680871a835b06400c,2014-12-10,81000.0,1,120.34,20.15,1324,6.0,20.05666666666667,0.136,False
F,43,fb65d7d6d86b4ed796c52f1a980dfd9b,2018-01-29,72000.0,1,116.8,61.0,178,7.0,16.685714285714287,1.18,False
M,56,f65f6992eefd4878a7e4eafc86c51823,2017-08-25,50000.0,0,24.869999999999997,0.0,335,8.0,3.1087499999999997,0.716,False
F,53,c53bcd0e22d84656a2016b86dfa81771,2018-07-24,41000.0,1,18.939999999999998,0.0,2,5.0,3.7879999999999994,5.0,False
F,76,40ffe62904854748b1b19de2233e38e5,2018-03-18,79000.0,0,106.33,0.0,130,5.0,21.266,1.154,False
M,38,2ac49dfdf85e40e38185b5e62744bd86,2017-04-11,71000.0,1,57.48,42.839999999999996,471,15.0,3.832,0.955,False
M,44,d53ea893dd774977ad75280d4be4c621,2017-07-30,45000.0,1,10.040000000000001,2.22,361,3.0,3.346666666666667,0.249,False
F,59,3d6ea609611147dd8a7a75dc5a154f11,2016-05-09,112000.0,1,273.26,106.31,808,10.0,27.326,0.371,False
M,49,6367775d7ee246e6b027a6272f379508,2017-11-23,84000.0,1,120.05,108.33,245,5.0,24.009999999999998,0.612,False
F,47,5c851531055e412395def06f0dae03b3,2017-09-20,48000.0,1,19.939999999999998,0.0,309,5.0,3.9879999999999995,0.485,False
M,53,7c4d81fe67c04d2a85a315b4c6f6b140,2017-01-01,73000.0,1,254.16,0.0,571,13.0,19.55076923076923,0.683,False
F,51,afc08de173e84a01aa995f63f58a377a,2017-11-08,72000.0,1,86.25,19.4,260,4.0,21.5625,0.462,False
F,54,40b746a0008f476e92c356dd8a3ec666,2016-02-10,99000.0,1,118.47999999999999,33.58,897,5.0,23.695999999999998,0.167,False
F,43,6d78e73a854c433ca63effc96cedb6c0,2015-10-16,51000.0,1,150.2,32.97,1014,12.0,12.516666666666666,0.355,False
M,78,4afbf8d631374590b0eae18c659375c9,2018-04-14,36000.0,1,9.25,3.8499999999999996,103,6.0,1.5416666666666667,1.748,False
F,28,d0bca8f00b4b47228080ec87095d4ae4,2017-07-08,50000.0,1,162.02,50.93,383,13.0,12.463076923076924,1.018,False
M,59,6fb5a191d0d6459fbfb659bb14a3101e,2014-10-27,51000.0,1,113.95,40.93,1368,8.0,14.24375,0.175,False
F,48,1cc6f40d610e4b66a697f932b0993c1e,2017-12-05,90000.0,1,230.1,37.33,233,9.0,25.566666666666666,1.159,False
F,60,f875599b198d4e42b4c14c6e39e02b83,2018-05-11,100000.0,0,127.59,0.0,76,5.0,25.518,1.974,False
M,58,9b54b880b94a4b3dba15e476955ffb53,2016-07-16,61000.0,1,50.65,38.47,740,17.0,2.9794117647058824,0.689,False
M,24,7f5905d614894995a7e0d51331097d52,2017-07-09,59000.0,0,24.45,0.0,382,9.0,2.716666666666667,0.707,False
M,55,c518abca827b42ff81eb5bc49c455b03,2017-04-04,67000.0,1,735.1999999999999,658.56,478,19.0,38.69473684210526,1.192,False
F,57,1dc32f55d93b43fca718323b0fa6f87b,2018-03-28,99000.0,1,123.22,23.25,120,5.0,24.644,1.25,False
M,51,b5884556ad104aa89f16f6a81b1a79d0,2017-02-12,42000.0,1,155.99,148.07,529,17.0,9.175882352941176,0.964,False
M,45,8b175435fc16431aa46f5d708abd6c28,2018-05-03,42000.0,1,20.18,0.0,84,4.0,5.045,1.429,False
M,50,ab3329c070784ce6b7dd5c64ed65c69b,2015-10-04,111000.0,1,202.63,135.26,1026,8.0,25.32875,0.234,False
M,66,5910e7afd00b49e1aa8dec7b2afbb08b,2018-06-27,50000.0,1,12.41,0.0,29,4.0,3.1025,4.0,False
F,48,d292838e3114439982e3eeaf649cfe16,2016-02-01,85000.0,1,216.75,75.57,906,10.0,21.675,0.331,False
M,56,bc8244e584fb4f06a55201e47b9c4664,2014-02-04,51000.0,1,69.98,18.05,1633,20.0,3.499,0.367,False
F,53,1b3ed725e78f4f67aaf3d3f6af445b91,2017-03-30,85000.0,1,137.14000000000001,95.59,483,5.0,27.428000000000004,0.311,False
F,45,aad9081a7228418d8ad7603575e8842b,2017-12-09,60000.0,1,133.15,33.08,229,8.0,16.64375,1.048,False
F,33,221c346cff9146378dda2bcfe13ebd72,2018-01-19,67000.0,1,8.76,2.46,188,2.0,4.38,0.319,False
F,70,95e0cad7dc6d4c8cbeb09629d9c1b6b7,2016-07-10,57000.0,1,234.68,198.84,746,15.0,15.645333333333333,0.603,False
F,65,306f60b7ff784c2eaa236a24498c8507,2015-08-09,34000.0,1,35.53,0.0,1082,16.0,2.220625,0.444,False
M,63,e04182fa44734bdda8b8ed5dfe8f8ae5,2017-12-23,45000.0,0,15.190000000000001,0.0,215,5.0,3.0380000000000003,0.698,False
M,70,3b3f484e876f475eae9d6879cf4c15f1,2018-01-21,76000.0,1,39.839999999999996,0.0,186,2.0,19.919999999999998,0.323,False
M,67,976931110347490ba94ef6e8db5bd5f4,2015-12-20,97000.0,1,112.22999999999999,95.34,949,4.0,28.057499999999997,0.126,False
F,82,faa0d347e9014599bf83f1efe7da8449,2018-06-30,109000.0,1,78.78,30.47,26,3.0,26.26,3.0,False
M,58,12d9987683864a7ab8a6739a2a10aff2,2015-10-19,68000.0,1,102.78999999999999,9.93,1011,7.0,14.684285714285712,0.208,False
M,68,8d1f4c8bb2e445db93e387503c72c37e,2016-12-29,60000.0,0,74.34,0.0,574,19.0,3.9126315789473685,0.993,False
F,73,04698a1182a24807ad4c36f12b67c5ef,2015-11-28,74000.0,1,90.17,0.0,971,5.0,18.034,0.154,False
F,81,682de3c9fe1a4356978e1b2be4521fdf,2014-11-08,50000.0,1,41.81,2.8200000000000003,1356,12.0,3.484166666666667,0.265,False
F,64,47334841cdb24a5785678093a453356b,2018-05-24,61000.0,1,142.99,0.0,63,9.0,15.887777777777778,4.286,False
F,67,1da6a18e01c643d0bd7fa6cfbc645b41,2015-09-09,81000.0,1,123.86,0.0,1051,6.0,20.643333333333334,0.171,False
F,75,42e17b916ce44fbb9ffcf4793f654a75,2017-11-09,70000.0,1,66.84,0.0,259,4.0,16.71,0.463,False
M,58,76fb9cbfc6364c768ce577226a2e03f2,2018-01-16,76000.0,1,36.0,0.0,191,2.0,18.0,0.314,False
M,67,48c1f1b492d3451b804b81877bf957f5,2018-02-26,77000.0,1,52.6,0.0,150,2.0,26.3,0.4,False
M,21,167faa409a14464ea65b1769aa0f7095,2018-03-20,31000.0,1,14.46,0.48,128,3.0,4.82,0.703,False
M,77,510590b1f8b840078d1cd85862ff119a,2016-12-25,56000.0,1,121.66,31.09,578,8.0,15.2075,0.415,False
F,47,5b8d1108a0d84f6c8d26a9dbacc85ba0,2015-09-10,80000.0,1,255.07999999999998,78.27,1050,12.0,21.256666666666664,0.343,False
M,48,1d24185e453d4aa0af79d730aca24a59,2018-05-06,35000.0,1,8.88,4.15,81,2.0,4.44,0.741,False
F,64,0f805acee74a41569d7a467285231bf0,2017-10-03,111000.0,1,58.53,0.0,296,2.0,29.265,0.203,False
M,29,56a0a16286e84bea84442d0581105459,2017-09-03,41000.0,1,46.11,14.850000000000001,326,16.0,2.881875,1.472,False
F,56,a00f336a2d544eeca1410c56fe80891b,2018-06-17,104000.0,1,51.82,27.2,39,2.0,25.91,1.538,False
M,59,3cc622f76e464bc1809a71e871579d6c,2017-08-20,44000.0,1,86.43,0.0,340,10.0,8.643,0.882,False
M,73,1f4d1cf98b944a498765e80224e0ee8a,2018-05-11,57000.0,1,133.71,5.9,76,11.0,12.155454545454546,4.342,False
F,42,4ec6918e0583443eb141b1bdea4a21b0,2018-07-22,33000.0,1,31.04,31.04,4,4.0,7.76,4.0,False
F,91,18808ae8de7e4c1e8754085a5c48013c,2017-12-25,118000.0,1,285.49,142.29,213,11.0,25.953636363636363,1.549,False
F,83,4202baa282014408a665fcbb58941620,2017-04-22,90000.0,1,162.47,29.65,460,7.0,23.21,0.457,False
F,60,0750f076ecc945a99bcec8c00d1291e9,2016-09-28,73000.0,0,254.72,0.0,666,12.0,21.226666666666667,0.541,False
M,40,6f089fe142874843bb1d7bf83d56746e,2016-06-24,74000.0,1,58.41,0.0,762,14.0,4.172142857142857,0.551,False
F,49,148756e9c5ef42219e3e8acf7c35d608,2017-03-18,100000.0,1,84.47,39.17,495,4.0,21.1175,0.242,False
F,60,4e1113bcc74c466abd0fba7036560c08,2018-03-17,70000.0,1,101.09,0.0,131,6.0,16.848333333333333,1.374,False
F,65,cdcf235edca34755961ac2a82bbe68de,2017-11-29,71000.0,1,92.33,73.33,239,4.0,23.0825,0.502,False
M,57,640052628384401ea425fba9441a8d2f,2016-06-28,72000.0,1,233.28,64.07,758,10.0,23.328,0.396,False
M,24,a730445319964292b8f58701742e6835,2017-07-06,54000.0,0,66.11,0.0,385,16.0,4.131875,1.247,False
F,81,1353dbe91e7d487ea07d84376ed1a221,2016-03-13,40000.0,0,144.12,0.0,865,14.0,10.294285714285715,0.486,False
F,51,d998cbbef862404698d1a561dd099c6e,2017-04-04,55000.0,1,94.73,36.16,478,6.0,15.788333333333334,0.377,False
M,73,9fb680775f964e4daefcf176252c4f24,2017-07-11,84000.0,1,122.58,58.93,380,6.0,20.43,0.474,False
M,53,81ac1acab0de4c979f56cab686a67e29,2018-05-29,56000.0,1,4.11,0.0,58,1.0,4.11,0.517,False
F,68,bca0ddf80ce34cc2a8070a1a70a9e8c0,2015-08-05,108000.0,1,88.53999999999999,0.0,1086,3.0,29.513333333333332,0.083,False
M,48,ec9438411f1c421480d3c63499f67171,2017-10-19,96000.0,1,0.0,0.0,280,0.0,0.0,0.0,False
M,81,db419088558440f78973c368a61798d0,2016-09-28,85000.0,1,233.96,67.42,666,11.0,21.26909090909091,0.495,False
F,75,6173007b6ae64babb187f60c2c75283b,2018-04-25,87000.0,1,54.11,54.11,92,2.0,27.055,0.652,False
F,36,b4a98bffce2a49758b9324dbd99c5875,2014-09-09,70000.0,1,168.35999999999999,7.53,1416,18.0,9.353333333333332,0.381,False
M,48,3389da76083a40d399af9642163b5cd3,2017-11-22,40000.0,1,0.0,0.0,246,0.0,0.0,0.0,False
M,53,7578b690bf9844f4a7814266ce8ae527,2017-12-24,54000.0,1,20.92,0.0,214,4.0,5.23,0.561,False
F,68,fcdb1da2e19b4070b12a12803108bb6f,2018-05-13,62000.0,1,110.05,0.0,74,6.0,18.341666666666665,2.432,False
F,56,8cfb612c98eb4f288955d1ca99dcdc2e,2015-10-18,93000.0,1,134.11,0.0,1012,5.0,26.822000000000003,0.148,False
M,87,e046d5d934274001bec776e7e51ee275,2017-11-08,45000.0,1,99.83,18.48,260,8.0,12.47875,0.923,False
F,62,8b3bb691b50448628be21791196b5822,2016-04-23,76000.0,1,137.05,59.44,824,7.0,19.57857142857143,0.255,False
F,62,d0dac503d6f3416aa15c388ce2aff530,2016-01-26,98000.0,1,243.8,185.46,912,9.0,27.08888888888889,0.296,False
M,55,1abb54815cc3448fb16d28f60abe955f,2017-12-04,38000.0,1,4.74,0.0,234,4.0,1.185,0.513,False
M,57,9ec24dc1f8cb415a8aae44029aea4ef9,2017-08-12,90000.0,1,13.73,0.0,348,1.0,13.73,0.086,False
F,45,ab77eeb4f3624d6dbb679f8f767ba06d,2016-01-01,69000.0,1,210.34,162.4,937,10.0,21.034,0.32,False
F,48,07a00827302441ee968555e2fd20dbcd,2017-09-02,85000.0,1,318.90999999999997,221.84,327,14.0,22.779285714285713,1.284,False
F,24,0e881591e52e48c6bf80c9e02e6a2aa8,2015-02-27,67000.0,1,81.81,16.88,1245,21.0,3.895714285714286,0.506,False
M,59,1dbc248dfdbe4c5a966bb5dd5a63f899,2017-08-12,63000.0,1,84.50999999999999,62.019999999999996,348,5.0,16.901999999999997,0.431,False
F,55,875bf22eeaba436a840e2a658cd8aab9,2016-11-12,50000.0,1,75.57,13.47,621,7.0,10.795714285714284,0.338,False
F,82,8084fe0e8aef475bb4e5debc684ee705,2017-12-01,65000.0,1,51.14,0.0,237,3.0,17.046666666666667,0.38,False
M,30,b991ce65f2094154a29d1bc76abdd272,2016-09-10,40000.0,1,23.09,0.0,684,8.0,2.88625,0.351,False
F,72,95dc4202ae22461d865b13da40b3d557,2017-07-30,49000.0,1,20.770000000000003,12.09,361,8.0,2.5962500000000004,0.665,False
M,42,79fd2e6ffce44b4da0f8a767537c1ee9,2016-06-29,84000.0,1,291.37,62.52,757,13.0,22.413076923076922,0.515,False
F,61,08f5b62adc9143de953cf983f435536b,2016-10-18,56000.0,1,79.73,65.84,646,7.0,11.39,0.325,False
F,65,2db15c88abc743109a09cd8c066eb5da,2017-12-12,46000.0,1,147.14,38.92,226,13.0,11.318461538461538,1.726,False
F,53,580a6914426040de911bbc5fc154f1b7,2018-03-14,54000.0,1,91.23,86.09,134,9.0,10.136666666666667,2.015,False
M,49,b5cfb04a4b11496286de993a47247b00,2015-11-22,75000.0,1,70.53999999999999,28.59,977,3.0,23.513333333333332,0.092,False
F,68,2149edc8436c49bf8ed9712ca0373b5a,2017-11-11,100000.0,1,55.79,30.36,257,2.0,27.895,0.233,False
F,78,280288f242a04a76a154edc65c315d82,2015-12-22,92000.0,1,52.93,0.0,947,2.0,26.465,0.063,False
M,41,2c390f344d874779b998d62e8e87faad,2018-07-12,57000.0,1,79.78,0.0,14,5.0,15.956,5.0,False
F,56,37b7ebdce49b45a3aaadf1020021d2fb,2016-07-15,118000.0,1,180.42000000000002,65.9,741,6.0,30.070000000000004,0.243,False
M,49,8583bb774d2e4496a96c1550a036c8b8,2014-10-02,62000.0,1,28.86,19.21,1393,12.0,2.405,0.258,False
M,23,15c0c8d1534340888a61a94f4fe05a44,2017-06-14,53000.0,1,150.95000000000002,7.7,407,11.0,13.722727272727274,0.811,False
M,51,4e07135858ca4eaf829cc6e74b010016,2017-10-10,39000.0,1,13.379999999999999,10.08,289,3.0,4.46,0.311,False
M,48,bf9c03ee300f432e8b43c6763e9a4777,2014-06-30,56000.0,1,68.82,57.739999999999995,1487,4.0,17.205,0.081,False
M,44,01fe5ec668f241608eb2f7ec374cb1b7,2017-08-02,64000.0,0,161.89,0.0,358,10.0,16.189,0.838,False
M,54,75b598c650514c7f9c29e99c021df25f,2016-04-16,113000.0,1,144.27,112.98,831,6.0,24.045,0.217,False
M,83,710e32b6343144959b71c323a87d443d,2016-01-03,99000.0,0,332.38,0.0,935,13.0,25.567692307692308,0.417,False
F,51,27cb665ec6754c2b8731f37deefb229c,2018-01-23,67000.0,1,197.59,115.83000000000001,184,11.0,17.962727272727275,1.793,False
F,63,7a3ae920f38f49de8f24a976991b7060,2017-12-20,76000.0,1,107.86,28.06,218,5.0,21.572,0.688,False
M,53,3aff21d59ada4ca5a6786dbe5596823a,2017-10-16,32000.0,1,130.72,22.240000000000002,283,15.0,8.714666666666666,1.59,False
F,66,e55864ca61d64043be64b3bb905a0903,2016-03-30,95000.0,1,330.53000000000003,129.39,848,13.0,25.42538461538462,0.46,False
F,87,c16f538af70b43e89b600a4ca8b34e7d,2017-03-15,62000.0,0,43.25,0.0,498,4.0,10.8125,0.241,False
M,48,888df122aac141adb08b7983ce2d9405,2018-04-12,60000.0,1,93.35000000000001,12.64,105,6.0,15.558333333333335,1.714,False
M,69,3b899227f99e466a8d77b4d7519bde11,2018-01-17,83000.0,1,71.07,49.55,190,3.0,23.689999999999998,0.474,False
F,67,b538b9bb43394a46b64a582ace540ff0,2017-10-29,61000.0,1,73.4,0.0,270,4.0,18.35,0.444,False
F,59,46f6c92a6ae84f21bd70bad9bc4d7101,2016-11-05,93000.0,1,204.32,97.36,628,8.0,25.54,0.382,False
M,41,d7930ec1e1b84cbea9102bf7f0c776a1,2018-06-03,88000.0,1,89.60999999999999,14.37,53,4.0,22.402499999999996,2.264,False
F,60,be7118b321cf45309618ddf31872648f,2018-05-20,45000.0,0,22.3,0.0,67,8.0,2.7875,3.582,False
M,62,77961f4298bd4340a3988bde6754d19d,2018-01-04,71000.0,1,24.38,0.0,203,1.0,24.38,0.148,False
F,54,01772eae932447f9a853461a60820dc6,2017-07-13,30000.0,0,58.28,0.0,378,8.0,7.285,0.635,False
M,62,ecd437c130854cb9abb2672f35e76f26,2017-09-12,44000.0,1,30.26,29.990000000000002,317,6.0,5.043333333333334,0.568,False
M,64,4b72d9b8182f45f0bef5758ffbc3c1eb,2017-10-17,65000.0,1,0.0,0.0,282,0.0,0.0,0.0,False
F,33,d5b9c42225b447b799a4a8976f146425,2018-05-17,44000.0,1,17.13,7.9399999999999995,70,7.0,2.447142857142857,3.0,False
F,20,ece9045782cc41118d65b229e459a79d,2017-10-03,73000.0,1,15.459999999999999,7.05,296,3.0,5.153333333333333,0.304,False
F,49,464738f7360847adb55de84c859ba8af,2018-07-26,50000.0,0,16.53,0.0,0,7.0,2.3614285714285717,7.0,False
M,46,d72ef64c48ad45f180f0470b3938b974,2013-09-17,72000.0,1,71.27,20.62,1773,22.0,3.2395454545454543,0.372,False
M,23,45c5b119449a495d8c47c1fb1bc65244,2017-11-18,41000.0,1,38.28,20.169999999999998,250,8.0,4.785,0.96,False
M,71,71a3f4dc3640421c99453850f4a9933e,2018-01-07,33000.0,0,10.299999999999999,0.0,200,4.0,2.5749999999999997,0.6,False
M,72,61e18c335a324e0fbadf97cfc07ddb22,2018-02-02,67000.0,1,37.09,3.22,174,8.0,4.63625,1.379,False
F,72,bfe04b6be76544929cee5fbb8e0305d1,2018-03-06,76000.0,1,32.92,0.0,142,2.0,16.46,0.423,False
F,56,b0e7569ef5df425981860902510752b2,2017-10-09,30000.0,1,6.66,0.0,290,4.0,1.665,0.414,False
F,90,28cc0c2d82474a929113d297cc109163,2016-08-01,57000.0,1,147.35999999999999,53.97,724,10.0,14.735999999999999,0.414,False
M,53,885d8e7de35e4b7abb7c6f494c82c271,2015-05-28,56000.0,1,51.24,0.0,1155,16.0,3.2025,0.416,False
M,58,bfbad17bdb5343aa89d2424dbf4fe969,2018-03-23,75000.0,0,101.21,0.0,125,5.0,20.241999999999997,1.2,False
F,54,edfb73e167d14e86ae9ad18dcc53cc39,2017-02-18,118000.0,1,254.89000000000001,22.19,523,11.0,23.171818181818182,0.631,False
F,39,2520c1ca400d43f4bf52ed6f482a6a75,2015-10-09,99000.0,1,439.87,360.88,1021,18.0,24.43722222222222,0.529,False
M,52,2fdcc7d377aa4afebdcbcc0fca5424fc,2018-04-05,45000.0,1,26.46,14.82,112,10.0,2.646,2.679,False
M,57,194c17ebab614744a501d5ef67c3b010,2017-09-12,101000.0,0,141.59,0.0,317,5.0,28.318,0.473,False
M,47,ab4b4416434b4f6e803b39ed5fe01a27,2017-08-28,73000.0,1,24.06,0.0,332,9.0,2.6733333333333333,0.813,False
M,73,c7d7aa1b34dc4fdaa98d538e0e83a629,2017-11-15,32000.0,1,85.71000000000001,0.0,253,10.0,8.571000000000002,1.186,False
M,51,1e2ad9f03fad4369a78e871b807885d4,2015-02-27,68000.0,1,49.07,24.41,1245,17.0,2.8864705882352943,0.41,False
F,62,a411525d66d7480aa52869a5804cc8a0,2017-08-21,49000.0,1,108.37,11.13,339,11.0,9.851818181818182,0.973,False
F,33,5fc5ab86de364cdb87da02f0b2489143,2017-08-06,37000.0,1,158.23,78.84,354,19.0,8.327894736842104,1.61,False
M,68,f02a52cc9cf44c15a9710da746c7f329,2017-12-27,39000.0,1,25.97,11.75,211,7.0,3.71,0.995,False
M,57,c84d413645104090bf2883a2c67a31b1,2017-11-14,109000.0,1,158.87,71.71000000000001,254,6.0,26.478333333333335,0.709,False
M,66,44e30e38a2a146edb83819aad2d1e32c,2017-08-26,60000.0,1,0.0,0.0,334,0.0,0.0,0.0,False
F,51,a24f1f58f75a442c946fe7659cfd6112,2017-12-11,105000.0,1,86.99,64.17,227,3.0,28.996666666666666,0.396,False
M,73,2dfba4dbfa934a22883eaa3778cadf66,2017-11-07,62000.0,1,22.89,3.5300000000000002,261,7.0,3.27,0.805,False
M,58,57760e0d402d41ea970481bd848d1f51,2017-10-26,108000.0,1,0.0,0.0,273,0.0,0.0,0.0,False
M,31,bcc9341f05fc43ba811649020fe99496,2013-08-27,50000.0,1,36.0,9.42,1794,11.0,3.272727272727273,0.184,False
M,41,907e78791e0a4e58b91eee23eb7048d0,2015-11-14,69000.0,1,217.29,108.65,985,13.0,16.714615384615385,0.396,False
F,55,145e5748cf504c1a82adb8bd8d57ae2f,2017-12-15,113000.0,1,103.11,0.0,223,4.0,25.7775,0.538,False
M,62,04c4f933a8864cccbd4560e090355657,2017-08-02,54000.0,1,32.82,15.14,358,2.0,16.41,0.168,False
M,69,81df0ebb860a487ca63771b53d5a3375,2017-07-13,57000.0,1,46.53,32.29,378,21.0,2.2157142857142857,1.667,False
F,91,47e5786909ce4681a09655a8c04de607,2017-08-04,64000.0,1,78.48,52.19,356,21.0,3.7371428571428575,1.77,False
F,94,f3f52439fb9549e590bd901d1ba65b8b,2017-01-28,44000.0,1,70.59,0.0,544,6.0,11.765,0.331,False
M,54,f5e59fcc182842b3bb64ab59f2c79ec9,2017-01-18,71000.0,1,135.29,117.19,554,8.0,16.91125,0.433,False
M,77,612b51c917404bd4a62d46e5b2fedfca,2018-01-13,96000.0,1,119.47,76.12,194,5.0,23.894,0.773,False
F,53,a1a51f4f039b496580e9e3639dbee210,2017-10-25,40000.0,1,27.96,6.42,274,6.0,4.66,0.657,False
F,52,4f033f31c7374f69806e8bf90a5161e5,2018-02-19,78000.0,1,131.05,24.02,157,5.0,26.21,0.955,False
M,43,b9326b9931164a05ab2c76266832d481,2015-11-05,69000.0,1,155.75,102.64,994,8.0,19.46875,0.241,False
F,49,e1cb75a9e9b6432cb0931e7573b47b5d,2017-11-05,80000.0,1,120.75,21.62,263,6.0,20.125,0.684,False
M,33,0df14ab3f3274a0bbc4c76acef224f02,2017-11-04,51000.0,1,30.18,25.94,264,10.0,3.018,1.136,False
F,62,8a540a35d6fd4a68ba49e03c8f52955f,2016-03-12,56000.0,1,183.84,32.489999999999995,866,13.0,14.141538461538461,0.45,False
F,59,958983269f8544e5ba636832c389faec,2016-12-28,62000.0,1,322.78,223.35,575,18.0,17.932222222222222,0.939,False
F,49,1da9869eff9c44cdbac2f1e4b9567df3,2016-04-18,83000.0,0,140.18,0.0,829,6.0,23.363333333333333,0.217,False
M,77,b93935163cfb40399e6c1a3760b64f6d,2017-12-24,109000.0,1,117.79,14.92,214,5.0,23.558,0.701,False
M,47,af58b21715ae4b128897d70ebe49b3f0,2016-03-24,37000.0,1,97.02,0.0,854,12.0,8.084999999999999,0.422,False
M,19,8376fc5062bf46be963ae813903ecdad,2018-05-23,36000.0,1,9.709999999999999,0.0,64,4.0,2.4274999999999998,1.875,False
F,31,36cc0745b3924bcab5a16ee7d27bdade,2017-09-28,59000.0,1,115.33,51.11,301,9.0,12.814444444444444,0.897,False
F,61,ba555d2967f2424ab7eeedef1d06201b,2018-05-04,64000.0,1,89.31,79.14,83,6.0,14.885,2.169,False
M,33,53801ced6c2041d6a7264f07e12ed493,2014-11-24,62000.0,1,66.6,22.97,1340,21.0,3.1714285714285713,0.47,False
F,70,afbd41c03b5845a48e004a5bde31f7fb,2018-07-15,113000.0,1,31.03,31.03,11,1.0,31.03,1.0,False
M,56,6fd0e04fecdb4a629a46ed4e60601f80,2018-04-27,40000.0,1,16.9,0.0,90,7.0,2.414285714285714,2.333,False
F,45,102f765955ad4c28b922dc7858729f16,2014-03-17,99000.0,1,186.1,60.09,1592,8.0,23.2625,0.151,False
M,50,1fc09b00cfc0448fa944d65f40aab67e,2018-06-04,38000.0,1,5.6,0.93,52,5.0,1.1199999999999999,2.885,False
F,73,231f415c3b34446ca71fa8cf0b2b974f,2017-03-21,73000.0,1,170.68,66.55,492,10.0,17.068,0.61,False
F,71,94ce14b4e3774ecd908575ba7ab32f85,2016-02-16,117000.0,1,306.65,274.18,891,10.0,30.665,0.337,False
F,70,b10ca9b4ffc54acb95d67c863a2a79a0,2017-08-22,47000.0,1,212.64,23.02,338,18.0,11.813333333333333,1.598,False
F,53,7094d2b126a443369ad99924696810bd,2017-04-20,96000.0,1,187.69,101.9,462,10.0,18.769,0.649,False
M,20,e6a8beec60ac456da9686315dc2ad9ed,2017-06-30,72000.0,0,263.19,0.0,391,13.0,20.245384615384616,0.997,False
